,hippieName
CMA1_HUMAN,1
MIPT3_HUMAN,1
ASXL3_HUMAN,1
UTS2B_HUMAN,1
HGD_HUMAN,1
MT1M_HUMAN,1
PPR3D_HUMAN,1
PMF1_HUMAN,1
TRFL_HUMAN,1
CYH1_HUMAN,1
LDOCL_HUMAN,1
UNG_HUMAN,1
SCNNA_HUMAN,1
RS4Y2_HUMAN,1
BABA1_HUMAN,1
BUD13_HUMAN,1
HSFY1_HUMAN,1
UPK3A_HUMAN,1
CYB_HUMAN,1
CA226_HUMAN,1
S7A14_HUMAN,1
LTOR2_HUMAN,1
ADNP2_HUMAN,1
DCTN1_HUMAN,1
THEM4_HUMAN,1
TNNC1_HUMAN,1
TFF2_HUMAN,1
FMO1_HUMAN,1
FGF2_HUMAN,1
NKX25_HUMAN,1
VPREB_HUMAN,1
MCCB_HUMAN,1
WASH1_HUMAN,1
SCAF8_HUMAN,1
GP113_HUMAN,1
PHF14_HUMAN,1
FCN1_HUMAN,1
TMM52_HUMAN,1
CV013_HUMAN,1
ABCB8_HUMAN,1
H2BFS_HUMAN,1
GSTA4_HUMAN,1
PG2IP_HUMAN,1
OPSD_HUMAN,1
PLAP_HUMAN,1
CPT1A_HUMAN,1
SCG1_HUMAN,1
ZN226_HUMAN,1
1A29_HUMAN,1
OSB10_HUMAN,1
CD027_HUMAN,1
UNC50_HUMAN,1
TEKT4_HUMAN,1
DAZ4_HUMAN,1
SPA4L_HUMAN,1
BRF2_HUMAN,1
1B27_HUMAN,1
CRLF2_HUMAN,1
T106B_HUMAN,1
SMAD4_HUMAN,1
ING1_HUMAN,1
PE2R3_HUMAN,1
DGKZ_HUMAN,1
AT7L3_HUMAN,1
LST1_HUMAN,1
TLE4_HUMAN,1
GPX3_HUMAN,1
GRPE2_HUMAN,1
MYO1C_HUMAN,1
OX1R_HUMAN,1
ERH_HUMAN,1
PSB5_HUMAN,1
MYCBP_HUMAN,1
ODO1_HUMAN,1
MAON_HUMAN,1
A1ATR_HUMAN,1
TAP2_HUMAN,1
ASIP_HUMAN,1
NCKP5_HUMAN,1
EST2_HUMAN,1
ZN480_HUMAN,1
CS043_HUMAN,1
GDS1_HUMAN,1
PRIP1_HUMAN,1
AGAP2_HUMAN,1
GSDMA_HUMAN,1
DHX33_HUMAN,1
TM216_HUMAN,1
NU4LM_HUMAN,1
TAOK1_HUMAN,1
RPC6_HUMAN,1
SBSN_HUMAN,1
RM01_HUMAN,1
PTC2_HUMAN,1
ATG4A_HUMAN,1
PALD_HUMAN,1
RPTOR_HUMAN,1
GPM6B_HUMAN,1
LCE3A_HUMAN,1
MMP7_HUMAN,1
CTF18_HUMAN,1
LRC56_HUMAN,1
KI2L3_HUMAN,1
FOXC1_HUMAN,1
KLF5_HUMAN,1
TCHP_HUMAN,1
RSPH3_HUMAN,1
KTEL1_HUMAN,1
KLF11_HUMAN,1
MTERF_HUMAN,1
MOC2B_HUMAN,1
CISH_HUMAN,1
BZW1_HUMAN,1
AMD_HUMAN,1
PPIC_HUMAN,1
CA162_HUMAN,1
PP12C_HUMAN,1
BIRC3_HUMAN,1
SYT17_HUMAN,1
LRRK1_HUMAN,1
AL2SB_HUMAN,1
ZC12C_HUMAN,1
SGSM1_HUMAN,1
ZN365_HUMAN,1
CYH3_HUMAN,1
CECR2_HUMAN,1
PEX12_HUMAN,1
TBAL3_HUMAN,1
ZER1_HUMAN,1
ARP21_HUMAN,1
TINAG_HUMAN,1
LMLN_HUMAN,1
SHSA9_HUMAN,1
PRKRA_HUMAN,1
TSC2_HUMAN,1
CBLN3_HUMAN,1
PCDGF_HUMAN,1
ZNF10_HUMAN,1
GMEB2_HUMAN,1
RM49_HUMAN,1
RWD2A_HUMAN,1
KDEL2_HUMAN,1
INSM2_HUMAN,1
CBPC5_HUMAN,1
DLX5_HUMAN,1
MO2R1_HUMAN,1
CASP4_HUMAN,1
ECEL1_HUMAN,1
RT31_HUMAN,1
CO5A3_HUMAN,1
F122A_HUMAN,1
GLIS3_HUMAN,1
KCNKI_HUMAN,1
E2AK1_HUMAN,1
FUT4_HUMAN,1
CG010_HUMAN,1
ZN321_HUMAN,1
ZN799_HUMAN,1
ADAM9_HUMAN,1
PRR13_HUMAN,1
S26A3_HUMAN,1
ST38L_HUMAN,1
ASTER_HUMAN,1
BRD9_HUMAN,1
MET14_HUMAN,1
PORCN_HUMAN,1
TNIP1_HUMAN,1
IL19_HUMAN,1
PML_HUMAN,1
CV039_HUMAN,1
TXLNB_HUMAN,1
GDIR3_HUMAN,1
CCL3_HUMAN,1
KLC1_HUMAN,1
BEX5_HUMAN,1
RET1L_HUMAN,1
CB073_HUMAN,1
PTEN_HUMAN,1
IF4A1_HUMAN,1
GLI1_HUMAN,1
SYGP1_HUMAN,1
LIX1L_HUMAN,1
TRPC4_HUMAN,1
PPR37_HUMAN,1
SCNND_HUMAN,1
SCYL2_HUMAN,1
DYHC2_HUMAN,1
SRSF8_HUMAN,1
MIA3_HUMAN,1
GBB5_HUMAN,1
GALM_HUMAN,1
MED16_HUMAN,1
FA55C_HUMAN,1
CPEB3_HUMAN,1
CENPM_HUMAN,1
MYLIP_HUMAN,1
CG026_HUMAN,1
OVOL1_HUMAN,1
NRG2_HUMAN,1
S12IP_HUMAN,1
MT2_HUMAN,1
RL10A_HUMAN,1
TF3C1_HUMAN,1
STRUM_HUMAN,1
ZN75A_HUMAN,1
GLPC_HUMAN,1
NCOA4_HUMAN,1
RAB3B_HUMAN,1
ANR45_HUMAN,1
T53I2_HUMAN,1
MOT4_HUMAN,1
ITA11_HUMAN,1
SNAG_HUMAN,1
KCMF1_HUMAN,1
DNAL1_HUMAN,1
VMAT2_HUMAN,1
FFAR1_HUMAN,1
RPC3_HUMAN,1
TBC3C_HUMAN,1
UBR7_HUMAN,1
SMAP1_HUMAN,1
BCKD_HUMAN,1
IGHA1_HUMAN,1
CABYR_HUMAN,1
XCL2_HUMAN,1
F188B_HUMAN,1
RAI2_HUMAN,1
IGFL2_HUMAN,1
FURIN_HUMAN,1
TRPV2_HUMAN,1
GPX1_HUMAN,1
OTU6B_HUMAN,1
5NTC_HUMAN,1
SEC20_HUMAN,1
TRDMT_HUMAN,1
ZN281_HUMAN,1
NIM1_HUMAN,1
MLP3A_HUMAN,1
CENPI_HUMAN,1
TM182_HUMAN,1
HIRA_HUMAN,1
CNTP1_HUMAN,1
DEPD5_HUMAN,1
CBLN4_HUMAN,1
TMG1_HUMAN,1
CNGB1_HUMAN,1
MTX2_HUMAN,1
SOGA2_HUMAN,1
BPHL_HUMAN,1
S38A2_HUMAN,1
Z780A_HUMAN,1
ST2A1_HUMAN,1
3BP5L_HUMAN,1
CADM2_HUMAN,1
ZCHC2_HUMAN,1
IFNA5_HUMAN,1
CHD5_HUMAN,1
TB10A_HUMAN,1
RIC8A_HUMAN,1
SRPK1_HUMAN,1
HCAR1_HUMAN,1
HTF4_HUMAN,1
ACK1_HUMAN,1
RAB12_HUMAN,1
CATF_HUMAN,1
GOLI4_HUMAN,1
TRIM1_HUMAN,1
TIAM1_HUMAN,1
LGR6_HUMAN,1
HERP2_HUMAN,1
ANR44_HUMAN,1
TF2B_HUMAN,1
L2GL1_HUMAN,1
TMM99_HUMAN,1
PDLI2_HUMAN,1
TMM19_HUMAN,1
SC61B_HUMAN,1
RHBD3_HUMAN,1
FSD1L_HUMAN,1
FOXK1_HUMAN,1
AT2A1_HUMAN,1
CK045_HUMAN,1
LARG2_HUMAN,1
AFF2_HUMAN,1
FCRL3_HUMAN,1
SYNP2_HUMAN,1
CA064_HUMAN,1
CNOT3_HUMAN,1
TTC8_HUMAN,1
CAH4_HUMAN,1
RABL5_HUMAN,1
MICA_HUMAN,1
CB086_HUMAN,1
CCBE1_HUMAN,1
CF015_HUMAN,1
CENPS_HUMAN,1
IL12B_HUMAN,1
ZN205_HUMAN,1
KIF7_HUMAN,1
PO3F2_HUMAN,1
BMAL2_HUMAN,1
ACATN_HUMAN,1
ESAM_HUMAN,1
NOTC2_HUMAN,1
GNRHR_HUMAN,1
TILB_HUMAN,1
RGL1_HUMAN,1
MA7D2_HUMAN,1
H1FOO_HUMAN,1
TEX9_HUMAN,1
TBD2A_HUMAN,1
GPX7_HUMAN,1
PI51C_HUMAN,1
CC14B_HUMAN,1
HERP1_HUMAN,1
SAR1B_HUMAN,1
ESF1_HUMAN,1
M3K11_HUMAN,1
VATL_HUMAN,1
PDZD6_HUMAN,1
SYNE4_HUMAN,1
GBG5_HUMAN,1
PRD10_HUMAN,1
AFMID_HUMAN,1
BBS5_HUMAN,1
SIL1_HUMAN,1
RBBP4_HUMAN,1
COX5B_HUMAN,1
HNRPQ_HUMAN,1
WIPF1_HUMAN,1
THEM5_HUMAN,1
CREB1_HUMAN,1
ZNF16_HUMAN,1
ADRO_HUMAN,1
FUCO_HUMAN,1
RAC1_HUMAN,1
TXND5_HUMAN,1
BCAR3_HUMAN,1
IGF2_HUMAN,1
ISPD_HUMAN,1
ZN563_HUMAN,1
TENC1_HUMAN,1
CDR2L_HUMAN,1
IOD1_HUMAN,1
DAP1_HUMAN,1
ZN619_HUMAN,1
MBNL2_HUMAN,1
PDP2_HUMAN,1
EIF3F_HUMAN,1
CRGC_HUMAN,1
LRC24_HUMAN,1
DECR2_HUMAN,1
P2RY1_HUMAN,1
RASF7_HUMAN,1
PRS6A_HUMAN,1
PCDG7_HUMAN,1
TIM16_HUMAN,1
K1614_HUMAN,1
EXOC2_HUMAN,1
PDCD2_HUMAN,1
GDF6_HUMAN,1
CC167_HUMAN,1
PRIO_HUMAN,1
IPIL2_HUMAN,1
SPOPL_HUMAN,1
ZSC10_HUMAN,1
OFUT1_HUMAN,1
SPAT4_HUMAN,1
CXCR2_HUMAN,1
ZBT34_HUMAN,1
SHC3_HUMAN,1
PHOP2_HUMAN,1
MTPN_HUMAN,1
CCD65_HUMAN,1
AMGO2_HUMAN,1
TRAM1_HUMAN,1
TRAF5_HUMAN,1
AKAP9_HUMAN,1
TAGL3_HUMAN,1
FADS1_HUMAN,1
CDV3_HUMAN,1
STAU2_HUMAN,1
TM212_HUMAN,1
1C12_HUMAN,1
SAHH2_HUMAN,1
NMI_HUMAN,1
PKHO1_HUMAN,1
NTKL_HUMAN,1
ZN180_HUMAN,1
IPMK_HUMAN,1
PRS33_HUMAN,1
ECM29_HUMAN,1
CI169_HUMAN,1
MGT4A_HUMAN,1
CNIH3_HUMAN,1
NOD2_HUMAN,1
CC124_HUMAN,1
ARMC4_HUMAN,1
ROA1_HUMAN,1
RBM46_HUMAN,1
PRVA_HUMAN,1
ZN608_HUMAN,1
RFX4_HUMAN,1
LIGO1_HUMAN,1
AMFR2_HUMAN,1
ASB3_HUMAN,1
MGT5B_HUMAN,1
FLII_HUMAN,1
TMX1_HUMAN,1
K0748_HUMAN,1
ACSM1_HUMAN,1
FA71D_HUMAN,1
ACHG_HUMAN,1
UBP10_HUMAN,1
SNAI1_HUMAN,1
IBP6_HUMAN,1
PEBP1_HUMAN,1
TRPT1_HUMAN,1
KLH13_HUMAN,1
PCSK1_HUMAN,1
ZN764_HUMAN,1
CADM1_HUMAN,1
MESP2_HUMAN,1
SYNPR_HUMAN,1
S39AA_HUMAN,1
HOP_HUMAN,1
PK1L1_HUMAN,1
CD36_HUMAN,1
ZN428_HUMAN,1
OAS3_HUMAN,1
CASP8_HUMAN,1
LPP2_HUMAN,1
TONSL_HUMAN,1
LYZL4_HUMAN,1
AK1BF_HUMAN,1
M4K3_HUMAN,1
MDM4_HUMAN,1
PTBP3_HUMAN,1
HILS1_HUMAN,1
HXD9_HUMAN,1
RARB_HUMAN,1
ZN232_HUMAN,1
PIGT_HUMAN,1
COMD6_HUMAN,1
RAB20_HUMAN,1
FA65A_HUMAN,1
PTAR1_HUMAN,1
NSA2_HUMAN,1
SPT2_HUMAN,1
SAM50_HUMAN,1
FUZZY_HUMAN,1
CD046_HUMAN,1
BORG2_HUMAN,1
LAMA5_HUMAN,1
FADS3_HUMAN,1
C16L2_HUMAN,1
DACH1_HUMAN,1
NAL10_HUMAN,1
GCYA2_HUMAN,1
CI128_HUMAN,1
TTF2_HUMAN,1
WDFY3_HUMAN,1
HASP_HUMAN,1
XCR1_HUMAN,1
LIPE_HUMAN,1
CBLN1_HUMAN,1
RPKL1_HUMAN,1
S26A9_HUMAN,1
OTUD3_HUMAN,1
2B14_HUMAN,1
PI4P2_HUMAN,1
F219A_HUMAN,1
ACVR1_HUMAN,1
LACC1_HUMAN,1
LEG9B_HUMAN,1
DRA_HUMAN,1
SPT22_HUMAN,1
FRM4B_HUMAN,1
HORM1_HUMAN,1
TCPH_HUMAN,1
PTRF_HUMAN,1
PGK2_HUMAN,1
KDEL1_HUMAN,1
CALL3_HUMAN,1
MRAP2_HUMAN,1
DMP4_HUMAN,1
RL36L_HUMAN,1
HCDH_HUMAN,1
F131A_HUMAN,1
SDK2_HUMAN,1
DCTD_HUMAN,1
MMP1_HUMAN,1
H2AV_HUMAN,1
B3GN9_HUMAN,1
PHX2A_HUMAN,1
OCTC_HUMAN,1
OPHN1_HUMAN,1
RPC5_HUMAN,1
RUNX2_HUMAN,1
CQ056_HUMAN,1
HAKAI_HUMAN,1
OR7G1_HUMAN,1
KCNG2_HUMAN,1
MYG_HUMAN,1
ISK7_HUMAN,1
CSKI2_HUMAN,1
CETN2_HUMAN,1
TCAL1_HUMAN,1
DEPD7_HUMAN,1
SFT2C_HUMAN,1
SPB12_HUMAN,1
SC31B_HUMAN,1
TMEM5_HUMAN,1
SERC3_HUMAN,1
STAC3_HUMAN,1
RL18A_HUMAN,1
TRIM7_HUMAN,1
PGAM4_HUMAN,1
MTMR9_HUMAN,1
AKAP6_HUMAN,1
NT5D1_HUMAN,1
SPIT1_HUMAN,1
1C05_HUMAN,1
HVCN1_HUMAN,1
PWP2A_HUMAN,1
ZFAN3_HUMAN,1
KRT35_HUMAN,1
CB042_HUMAN,1
CK087_HUMAN,1
NPAS3_HUMAN,1
UBP13_HUMAN,1
EIF3G_HUMAN,1
RIPP2_HUMAN,1
TGIF2_HUMAN,1
GPTC1_HUMAN,1
TNNI2_HUMAN,1
NCBP1_HUMAN,1
SERC1_HUMAN,1
CA125_HUMAN,1
CCR10_HUMAN,1
KPSH1_HUMAN,1
PEN2_HUMAN,1
K1751_HUMAN,1
ZACN_HUMAN,1
VATB1_HUMAN,1
CLCN1_HUMAN,1
PTSS1_HUMAN,1
TUFT1_HUMAN,1
PTPRO_HUMAN,1
RTN4R_HUMAN,1
PIR_HUMAN,1
TSP3_HUMAN,1
DPS1_HUMAN,1
H2A1_HUMAN,1
P2RX4_HUMAN,1
UT14A_HUMAN,1
CSN8_HUMAN,1
KI2L4_HUMAN,1
RNF4_HUMAN,1
FZR_HUMAN,1
MCM10_HUMAN,1
NBPF8_HUMAN,1
ST17A_HUMAN,1
CR056_HUMAN,1
LIRB1_HUMAN,1
CAV2_HUMAN,1
AMOT_HUMAN,1
P63_HUMAN,1
FPRP_HUMAN,1
CBPB2_HUMAN,1
Z804A_HUMAN,1
TM207_HUMAN,1
CAD12_HUMAN,1
H2A1B_HUMAN,1
NT5M_HUMAN,1
DOCK2_HUMAN,1
XKR8_HUMAN,1
ECT2_HUMAN,1
GCP6_HUMAN,1
HEAT6_HUMAN,1
CK5P1_HUMAN,1
GP143_HUMAN,1
BMP15_HUMAN,1
ZF161_HUMAN,1
O2T11_HUMAN,1
HKR1_HUMAN,1
LRP4_HUMAN,1
CRIP1_HUMAN,1
NDUF5_HUMAN,1
NUSAP_HUMAN,1
CB071_HUMAN,1
CBX5_HUMAN,1
ZHANG_HUMAN,1
ATS13_HUMAN,1
NHEJ1_HUMAN,1
CB063_HUMAN,1
TP4AP_HUMAN,1
EIF1B_HUMAN,1
BBS7_HUMAN,1
ANTR2_HUMAN,1
GLYR1_HUMAN,1
ZN512_HUMAN,1
BC11B_HUMAN,1
MYLK2_HUMAN,1
SRP09_HUMAN,1
GUC2A_HUMAN,1
GMCL1_HUMAN,1
MED11_HUMAN,1
FHL3_HUMAN,1
OSMR_HUMAN,1
CELF3_HUMAN,1
ASGR2_HUMAN,1
GDPD5_HUMAN,1
RHBL3_HUMAN,1
SNAT_HUMAN,1
CSMT1_HUMAN,1
CBLN2_HUMAN,1
KTN1_HUMAN,1
LSP1_HUMAN,1
DDX20_HUMAN,1
CTCFL_HUMAN,1
PUS10_HUMAN,1
TMM53_HUMAN,1
HUWE1_HUMAN,1
MPZL2_HUMAN,1
STP2_HUMAN,1
CCD47_HUMAN,1
FSTL4_HUMAN,1
ELOF1_HUMAN,1
GSG1L_HUMAN,1
UD18_HUMAN,1
UBP27_HUMAN,1
CC107_HUMAN,1
EF1A2_HUMAN,1
UBTD1_HUMAN,1
TSN1_HUMAN,1
SOM2_HUMAN,1
PRND_HUMAN,1
TIFAB_HUMAN,1
GLO2_HUMAN,1
MGA_HUMAN,1
LYPA2_HUMAN,1
MUC24_HUMAN,1
LRCH2_HUMAN,1
PLPL6_HUMAN,1
KDSR_HUMAN,1
CST9_HUMAN,1
EXO1_HUMAN,1
MIER1_HUMAN,1
CNBP_HUMAN,1
CO4A2_HUMAN,1
FA98A_HUMAN,1
GBA3_HUMAN,1
CLC10_HUMAN,1
WDR12_HUMAN,1
CLTR1_HUMAN,1
BGAT_HUMAN,1
SOX6_HUMAN,1
MLEC_HUMAN,1
NKX22_HUMAN,1
DCA15_HUMAN,1
RAMP1_HUMAN,1
F222B_HUMAN,1
PK3CA_HUMAN,1
SEM5B_HUMAN,1
ARFP1_HUMAN,1
S35A4_HUMAN,1
F167A_HUMAN,1
NU107_HUMAN,1
TDIF1_HUMAN,1
FA69A_HUMAN,1
PDZ11_HUMAN,1
GLMN_HUMAN,1
CENPH_HUMAN,1
NT5C_HUMAN,1
TM218_HUMAN,1
OCM2_HUMAN,1
LMX1A_HUMAN,1
SKIL_HUMAN,1
ASH2L_HUMAN,1
KS6B2_HUMAN,1
MYH7B_HUMAN,1
AHNK2_HUMAN,1
5HT5A_HUMAN,1
KBP_HUMAN,1
PDE4B_HUMAN,1
CG029_HUMAN,1
LIPP_HUMAN,1
B4GT7_HUMAN,1
EGFR_HUMAN,1
S3TC1_HUMAN,1
NUD11_HUMAN,1
SSF1_HUMAN,1
KIRR1_HUMAN,1
LYZL2_HUMAN,1
PRR3_HUMAN,1
OGFR_HUMAN,1
ARF1_HUMAN,1
GDF9_HUMAN,1
ZBT47_HUMAN,1
ELN_HUMAN,1
NCUG1_HUMAN,1
KLF6_HUMAN,1
CCNB3_HUMAN,1
DENR_HUMAN,1
O56A3_HUMAN,1
MYCT1_HUMAN,1
ZN326_HUMAN,1
NFE4_HUMAN,1
TRHDE_HUMAN,1
RN216_HUMAN,1
ERCC3_HUMAN,1
DHH_HUMAN,1
CC90B_HUMAN,1
ASAH2_HUMAN,1
NR3L1_HUMAN,1
CAV1_HUMAN,1
ZN451_HUMAN,1
WASH4_HUMAN,1
ARHL2_HUMAN,1
ZN446_HUMAN,1
CCD53_HUMAN,1
ACO12_HUMAN,1
CSTF2_HUMAN,1
SKOR1_HUMAN,1
ACSL4_HUMAN,1
S23A1_HUMAN,1
RL6_HUMAN,1
ZNF48_HUMAN,1
TPTE_HUMAN,1
C1R_HUMAN,1
FCG2C_HUMAN,1
CDCA2_HUMAN,1
FKBP4_HUMAN,1
SMC3_HUMAN,1
CBLB_HUMAN,1
PGS1_HUMAN,1
ZN524_HUMAN,1
RA51D_HUMAN,1
4F2_HUMAN,1
NPAT_HUMAN,1
F127A_HUMAN,1
NTPCR_HUMAN,1
DCP1A_HUMAN,1
FCG2B_HUMAN,1
ACSM3_HUMAN,1
UD3A1_HUMAN,1
CTG1B_HUMAN,1
MCM3A_HUMAN,1
ABCB6_HUMAN,1
WDR81_HUMAN,1
CA065_HUMAN,1
FBX5_HUMAN,1
SRPX2_HUMAN,1
KBTB2_HUMAN,1
IL27B_HUMAN,1
NDUAC_HUMAN,1
BTBD2_HUMAN,1
P_HUMAN,1
NUP85_HUMAN,1
IGFR1_HUMAN,1
CLAP1_HUMAN,1
LPAR5_HUMAN,1
FSHR_HUMAN,1
SPIN3_HUMAN,1
ACM2_HUMAN,1
CB057_HUMAN,1
TSN17_HUMAN,1
CF145_HUMAN,1
IFI6_HUMAN,1
CEBPD_HUMAN,1
MYD88_HUMAN,1
SOX3_HUMAN,1
CP7B1_HUMAN,1
IRF7_HUMAN,1
MIRO1_HUMAN,1
CO029_HUMAN,1
FBLN3_HUMAN,1
PSMD6_HUMAN,1
F117A_HUMAN,1
JPH4_HUMAN,1
ACOC_HUMAN,1
NINJ1_HUMAN,1
EI2BG_HUMAN,1
CCD13_HUMAN,1
PAPOB_HUMAN,1
TAOK2_HUMAN,1
MNT_HUMAN,1
GPC5C_HUMAN,1
AN13B_HUMAN,1
GBA2_HUMAN,1
KIF3A_HUMAN,1
PCD18_HUMAN,1
P2RY2_HUMAN,1
MAG_HUMAN,1
VOPP1_HUMAN,1
ERF1_HUMAN,1
DLGP4_HUMAN,1
ZN562_HUMAN,1
F91A1_HUMAN,1
CHDH_HUMAN,1
YIPF6_HUMAN,1
PRAM8_HUMAN,1
PC4L1_HUMAN,1
ZN275_HUMAN,1
CCL23_HUMAN,1
RBM41_HUMAN,1
SFRP2_HUMAN,1
CHCH3_HUMAN,1
GSAP_HUMAN,1
OAT_HUMAN,1
UBB_HUMAN,1
PAI1_HUMAN,1
FXL16_HUMAN,1
RIF1_HUMAN,1
LY65B_HUMAN,1
ANR42_HUMAN,1
ATG4C_HUMAN,1
GPR85_HUMAN,1
INSL5_HUMAN,1
C2D1A_HUMAN,1
MGST1_HUMAN,1
GOGB1_HUMAN,1
COHA1_HUMAN,1
PTPS_HUMAN,1
HXA1_HUMAN,1
ZN569_HUMAN,1
AT1A2_HUMAN,1
INT7_HUMAN,1
SPB7_HUMAN,1
PHF19_HUMAN,1
CQ104_HUMAN,1
OBRG_HUMAN,1
MTR1B_HUMAN,1
OGT1_HUMAN,1
IFIT5_HUMAN,1
RPAP1_HUMAN,1
ACM1_HUMAN,1
PERP_HUMAN,1
TXND2_HUMAN,1
CNTF_HUMAN,1
SGTA_HUMAN,1
OXDA_HUMAN,1
ARP6_HUMAN,1
BCAS4_HUMAN,1
TRPS1_HUMAN,1
CD52_HUMAN,1
NB5R1_HUMAN,1
TRI25_HUMAN,1
LAT_HUMAN,1
AT5F1_HUMAN,1
TINAL_HUMAN,1
CTNL1_HUMAN,1
PCYOX_HUMAN,1
FA63A_HUMAN,1
SCAM2_HUMAN,1
SPTCS_HUMAN,1
HXD3_HUMAN,1
CT094_HUMAN,1
R113B_HUMAN,1
PRS38_HUMAN,1
RIMB2_HUMAN,1
HAUS2_HUMAN,1
MAD1_HUMAN,1
FETA_HUMAN,1
RASL1_HUMAN,1
EPHB6_HUMAN,1
TKTL2_HUMAN,1
GALK1_HUMAN,1
F108C_HUMAN,1
4EBP2_HUMAN,1
TM168_HUMAN,1
F1711_HUMAN,1
PRI1_HUMAN,1
GMDS_HUMAN,1
KDM2A_HUMAN,1
ANAG_HUMAN,1
PP14B_HUMAN,1
DYH1_HUMAN,1
PGBD3_HUMAN,1
LY6E_HUMAN,1
CJ062_HUMAN,1
WDFY2_HUMAN,1
DIRA2_HUMAN,1
PCGF1_HUMAN,1
PPA5_HUMAN,1
FBXW2_HUMAN,1
PCDGC_HUMAN,1
POGK_HUMAN,1
FABP6_HUMAN,1
PDRG1_HUMAN,1
PKHA9_HUMAN,1
CCL5_HUMAN,1
FOSB_HUMAN,1
HMX3_HUMAN,1
K2C78_HUMAN,1
CL073_HUMAN,1
DPPA4_HUMAN,1
UBIA1_HUMAN,1
OCAD2_HUMAN,1
ZSWM7_HUMAN,1
SCNM1_HUMAN,1
SUMF1_HUMAN,1
RHDF2_HUMAN,1
ARGI2_HUMAN,1
IF2M_HUMAN,1
HEAT2_HUMAN,1
GNMT_HUMAN,1
BHE40_HUMAN,1
RASK_HUMAN,1
ZN541_HUMAN,1
ZDH16_HUMAN,1
RN5A_HUMAN,1
CDC7_HUMAN,1
K1958_HUMAN,1
V1BR_HUMAN,1
ICAM4_HUMAN,1
PON3_HUMAN,1
SMAP_HUMAN,1
S10A7_HUMAN,1
K6PL_HUMAN,1
BCD1_HUMAN,1
CEBPB_HUMAN,1
KCP3_HUMAN,1
EIF3J_HUMAN,1
SRBS2_HUMAN,1
AP5S1_HUMAN,1
CLYBL_HUMAN,1
DRG1_HUMAN,1
F217A_HUMAN,1
FXL18_HUMAN,1
MDM2_HUMAN,1
RMTL1_HUMAN,1
OR5B3_HUMAN,1
ENW1_HUMAN,1
POPD2_HUMAN,1
GATS_HUMAN,1
TBA1A_HUMAN,1
GP126_HUMAN,1
CNTRB_HUMAN,1
GAK_HUMAN,1
DDB2_HUMAN,1
PCTL_HUMAN,1
GPS2_HUMAN,1
CEP57_HUMAN,1
UBP44_HUMAN,1
CI123_HUMAN,1
GPN3_HUMAN,1
WSDU1_HUMAN,1
A26L1_HUMAN,1
CEL2B_HUMAN,1
ARHG7_HUMAN,1
VGFR1_HUMAN,1
QSOX1_HUMAN,1
CERS3_HUMAN,1
NEST_HUMAN,1
SELT_HUMAN,1
MANS1_HUMAN,1
ADPGK_HUMAN,1
H2A1H_HUMAN,1
CD15L_HUMAN,1
P5I11_HUMAN,1
ATN1_HUMAN,1
DDX27_HUMAN,1
LRRN1_HUMAN,1
GP153_HUMAN,1
VRK3_HUMAN,1
NCS1_HUMAN,1
MRP_HUMAN,1
ACL6A_HUMAN,1
KLC4_HUMAN,1
PVRL2_HUMAN,1
FZD5_HUMAN,1
MAGI1_HUMAN,1
CLD7_HUMAN,1
MEGF8_HUMAN,1
TSSK4_HUMAN,1
SYN2_HUMAN,1
DHRS4_HUMAN,1
REBL1_HUMAN,1
PCOC2_HUMAN,1
CPSF6_HUMAN,1
Z816A_HUMAN,1
RPAB3_HUMAN,1
DPP9_HUMAN,1
ZP3_HUMAN,1
ENC2_HUMAN,1
TIM8B_HUMAN,1
CF162_HUMAN,1
F172A_HUMAN,1
AP2C_HUMAN,1
SECR_HUMAN,1
ASAP1_HUMAN,1
HXK2_HUMAN,1
FRP2L_HUMAN,1
NANO2_HUMAN,1
LARP4_HUMAN,1
PGAP1_HUMAN,1
SCN4B_HUMAN,1
TC1D1_HUMAN,1
HELZ_HUMAN,1
IGDC3_HUMAN,1
TRAM2_HUMAN,1
HEMGN_HUMAN,1
LYSC_HUMAN,1
ST1C2_HUMAN,1
UBP2_HUMAN,1
ZCH14_HUMAN,1
RT25_HUMAN,1
CDK1_HUMAN,1
ZN284_HUMAN,1
PIAS4_HUMAN,1
S22A4_HUMAN,1
RPC2_HUMAN,1
SNAPN_HUMAN,1
DBF4A_HUMAN,1
CDX4_HUMAN,1
LOXL4_HUMAN,1
ABCB9_HUMAN,1
AP2A1_HUMAN,1
ACM3_HUMAN,1
D103A_HUMAN,1
N62CL_HUMAN,1
KR261_HUMAN,1
ZN283_HUMAN,1
I13R1_HUMAN,1
WDR63_HUMAN,1
CAH11_HUMAN,1
CYLC2_HUMAN,1
PIGN_HUMAN,1
NAAA_HUMAN,1
MYCN_HUMAN,1
MUC2_HUMAN,1
MOB2_HUMAN,1
CCNG1_HUMAN,1
DX26B_HUMAN,1
HNRPL_HUMAN,1
TRBP2_HUMAN,1
T194B_HUMAN,1
CCL24_HUMAN,1
RM50_HUMAN,1
ZN184_HUMAN,1
ADCK3_HUMAN,1
F149A_HUMAN,1
CC116_HUMAN,1
MYSM1_HUMAN,1
DRB5_HUMAN,1
KDM5C_HUMAN,1
SC5AC_HUMAN,1
NK1R_HUMAN,1
FRY_HUMAN,1
MAR1_HUMAN,1
ZN187_HUMAN,1
MUTED_HUMAN,1
